period,cmdCode,country_product_value,world_product_value,total_country_value,total_world_value,RCA,has_CA,sector
1990,1502,12376,235727488,26344665088,5506762919445,0.01097422272181793,FALSE,15
1990,1504,63813,116643267,26344665088,5506762919445,0.11435448035396667,FALSE,15
1990,1507,4878,638757718,26344665088,5506762919445,0.001596280957248736,FALSE,15
1990,1509,45249,972764113,26344665088,5506762919445,0.009723108743140892,FALSE,15
1990,1511,4898,1697427073,26344665088,5506762919445,6.031583626973849e-4,FALSE,15
1990,1515,2709481,257551841,26344665088,5506762919445,2.1989995920572154,TRUE,15
1990,1516,434809,606553885,26344665088,5506762919445,0.14984174899236563,FALSE,15
1990,1520,2775344,144163513,26344665088,5506762919445,4.0240666174642055,TRUE,15
1990,1521,2671558,37586127,26344665088,5506762919445,14.857328568635015,TRUE,15
1991,1502,65912,564230554,26956705792,7665683262709,0.03321941205277577,FALSE,15
1991,1504,19687,167852171,26956705792,7665683262709,0.03335313263412959,FALSE,15
1991,1507,6360,747270596,26956705792,7665683262709,0.0024202669699674973,FALSE,15
1991,1509,830,1325232390,26956705792,7665683262709,1.781025356017945e-4,FALSE,15
1991,1515,3298689,509553845,26956705792,7665683262709,1.8409218024619813,TRUE,15
1991,1516,315114,584958538,26956705792,7665683262709,0.15318867731190058,FALSE,15
1991,1520,3453703,215788709,26956705792,7665683262709,4.551350931812765,TRUE,15
1991,1521,2010749,48839761,26956705792,7665683262709,11.707613677787945,TRUE,15
1992,1502,12000,675595446,184779539480,9822734094946,9.442196623332028e-4,FALSE,15
1992,1504,10000,191430417,184779539480,9822734094946,0.0027769468139432337,FALSE,15
1992,1507,25000,1209978349,184779539480,9822734094946,0.0010983504106071708,FALSE,15
1992,1509,30000,1139159747,184779539480,9822734094946,0.0013999584026207026,FALSE,15
1992,1515,5869000,590539203,184779539480,9822734094946,0.5283161457001309,FALSE,15
1992,1516,226000,866255388,184779539480,9822734094946,0.013868867453101978,FALSE,15
1992,1520,3338000,252033574,184779539480,9822734094946,0.7040547641497776,FALSE,15
1992,1521,2025000,54606574,184779539480,9822734094946,1.9713267038588587,TRUE,15
1993,1501,13000,159230651,207545660288,11315396833376,0.004451155988000192,FALSE,15
1993,1502,138000,688983634,207545660288,11315396833376,0.010920092396977695,FALSE,15
1993,1504,16000,211505404,207545660288,11315396833376,0.004124341773955555,FALSE,15
1993,1507,700000,1779618629,207545660288,11315396833376,0.021445058201082924,FALSE,15
1993,1509,17000,1066023386,207545660288,11315396833376,8.694374074036077e-4,FALSE,15
1993,1515,3941000,702209126,207545660288,11315396833376,0.30598215433930853,FALSE,15
1993,1516,531000,1016659040,207545660288,11315396833376,0.02847576019282016,FALSE,15
1993,1520,4309000,230054020,207545660288,11315396833376,1.0211811745445591,TRUE,15
1993,1521,3147000,64196112,207545660288,11315396833376,2.6726626797647977,TRUE,15
1994,1501,107,230136478,242474249720,15033279859979,2.88261361473566e-5,FALSE,15
1994,1502,15476,855879256,242474249720,15033279859979,0.001121074150373331,FALSE,15
1994,1504,133434,321320461,242474249720,15033279859979,0.025746383982174503,FALSE,15
1994,1507,14144038,3059035582,242474249720,15033279859979,0.2866665396073219,FALSE,15
1994,1509,29080,1827831712,242474249720,15033279859979,9.863846666328267e-4,FALSE,15
1994,1515,2943092,922303431,242474249720,15033279859979,0.19784183530697177,FALSE,15
1994,1516,270207,1331210017,242474249720,15033279859979,0.012584562934610598,FALSE,15
1994,1520,8636477,496573499,242474249720,15033279859979,1.0783039607862495,TRUE,15
1994,1521,2835261,69801555,242474249720,15033279859979,2.5183498630557946,TRUE,15
1995,1501,24000,301041910,318162623824,18689760662247,0.0046831585511941005,FALSE,15
1995,1502,379000,1186293878,318162623824,18689760662247,0.01876728724384402,FALSE,15
1995,1504,29000,416790726,318162623824,18689760662247,0.004087281328792174,FALSE,15
1995,1507,16633000,3963924045,318162623824,18689760662247,0.2464903058920457,FALSE,15
1995,1509,13000,2297588192,318162623824,18689760662247,3.3237300385812504e-4,FALSE,15
1995,1515,3492000,1354146265,318162623824,18689760662247,0.1514827704264032,FALSE,15
1995,1516,1725000,1879386434,318162623824,18689760662247,0.05391723247465157,FALSE,15
1995,1520,9776000,613806465,318162623824,18689760662247,0.9355872935144255,FALSE,15
1995,1521,3876000,121503361,318162623824,18689760662247,1.8739157323073163,TRUE,15
1996,1501,16755,237384387,382644673469,19955898450558,0.0036810175976966886,FALSE,15
1996,1502,199320,964539120,382644673469,19955898450558,0.0107772174352146,FALSE,15
1996,1504,934142,410450122,382644673469,19955898450558,0.11869382426418615,FALSE,15
1996,1507,15322531,3056491079,382644673469,19955898450558,0.26144659447375806,FALSE,15
1996,1509,806431,2991687548,382644673469,19955898450558,0.014058098870853216,FALSE,15
1996,1511,16356,5148087835,382644673469,19955898450558,1.6569399410851574e-4,FALSE,15
1996,1515,6476293,1148122460,382644673469,19955898450558,0.2941805049458362,FALSE,15
1996,1516,5296523,1610729379,382644673469,19955898450558,0.17149201194578062,FALSE,15
1996,1520,1551041,305647058,382644673469,19955898450558,0.2646541273272046,FALSE,15
1996,1521,3954286,141240592,382644673469,19955898450558,1.4601052449494905,TRUE,15
1997,1501,94910,205879167,440187616975,20833416309207,0.021818366979281998,FALSE,15
1997,1502,332969,921995002,440187616975,20833416309207,0.01709219764790825,FALSE,15
1997,1504,553066,388740351,440187616975,20833416309207,0.06733486745410265,FALSE,15
1997,1507,1880726,3969199399,440187616975,20833416309207,0.022425662546746317,FALSE,15
1997,1509,54905,2790716470,440187616975,20833416309207,9.311482933607805e-4,FALSE,15
1997,1511,18233,5835284090,440187616975,20833416309207,1.4788318608656892e-4,FALSE,15
1997,1515,6104620,1296241202,440187616975,20833416309207,0.22289251504326474,FALSE,15
1997,1516,3715566,1668052185,440187616975,20833416309207,0.10542364260660739,FALSE,15
1997,1520,895645,177624662,440187616975,20833416309207,0.2386466335722888,FALSE,15
1997,1521,2785409,137429815,440187616975,20833416309207,0.9592475173109626,FALSE,15
1998,1501,86691,235893724,469301386869,21012298624726,0.016454297786382112,FALSE,15
1998,1502,251755,1033847824,469301386869,21012298624726,0.010902929737523617,FALSE,15
1998,1504,1265866,346685154,469301386869,21012298624726,0.16348360942110685,FALSE,15
1998,1507,5195356,5030751567,469301386869,21012298624726,0.046238545844918426,FALSE,15
1998,1509,109044,2218001140,469301386869,21012298624726,0.0022012113109068413,FALSE,15
1998,1511,4576,6175979678,469301386869,21012298624726,3.317430889616674e-5,FALSE,15
1998,1515,8880665,1471208562,469301386869,21012298624726,0.2702669687552496,FALSE,15
1998,1516,2261949,1770608467,469301386869,21012298624726,0.05719815215816364,FALSE,15
1998,1520,1176181,120505114,469301386869,21012298624726,0.43700902733967695,FALSE,15
1998,1521,3704038,114740146,469301386869,21012298624726,1.445379071515642,TRUE,15
1999,1501,1143,211353677,545051238195,21788133129929,2.161817918604788e-4,FALSE,15
1999,1502,2878,801277405,545051238195,21788133129929,1.4357888715678106e-4,FALSE,15
1999,1504,149746,306858555,545051238195,21788133129929,0.01950741325758867,FALSE,15
1999,1507,8937563,3659285413,545051238195,21788133129929,0.0976349979201399,FALSE,15
1999,1509,199336,2508970397,545051238195,21788133129929,0.0031759444065355114,FALSE,15
1999,1511,906,5426864439,545051238195,21788133129929,6.673626762991105e-6,FALSE,15
1999,1515,13077314,1443788936,545051238195,21788133129929,0.36207416014458876,FALSE,15
1999,1516,1132039,1704963538,545051238195,21788133129929,0.026541715092925626,FALSE,15
1999,1520,305866,120932452,545051238195,21788133129929,0.10110462777439479,FALSE,15
1999,1521,6102005,99707716,545051238195,21788133129929,2.446394438850474,TRUE,15
2000,1501,22280,177630754.07599998,665177358120,25175799852569.816,0.004747258124322389,FALSE,15
2000,1502,211936,602890612.1329999,665177358120,25175799852569.816,0.013304912765115137,FALSE,15
2000,1504,742024,283832337.48800004,665177358120,25175799852569.816,0.09894683290695665,FALSE,15
2000,1507,5738022,2519744316.816,665177358120,25175799852569.816,0.08618894288032808,FALSE,15
2000,1509,314700,2089071900.943,665177358120,25175799852569.816,0.005701500603810718,FALSE,15
2000,1511,298924,4253791202.317,665177358120,25175799852569.816,0.0026596864192418583,FALSE,15
2000,1515,9596587,1276328520.028,665177358120,25175799852569.816,0.2845772317428947,FALSE,15
2000,1516,2893338,1377553960.0419998,665177358120,25175799852569.816,0.07949436979235674,FALSE,15
2000,1520,259094,174813631.627,665177358120,25175799852569.816,0.056095481501925754,FALSE,15
2000,1521,4245272,100015598.037,665177358120,25175799852569.816,1.6065106335737003,TRUE,15
2001,1501,14704,155370676.514,158386216926,6066957030524.273,0.0036250998273030972,FALSE,15
2001,1502,154312,533797631.79099995,158386216926,6066957030524.273,0.011073287878962392,FALSE,15
2001,1504,1079166,345245404.36100006,158386216926,6066957030524.273,0.11973300464814211,FALSE,15
2001,1507,2090659,2890789587.9960003,158386216926,6066957030524.273,0.02770258230405209,FALSE,15
2001,1509,489752,2134815225.634,158386216926,6066957030524.273,0.00878758340287638,FALSE,15
2001,1511,5750,4161135037.113,158386216926,6066957030524.273,5.293093531361627e-5,FALSE,15
2001,1515,10514256,1126619674.462,158386216926,6066957030524.273,0.3574824692527448,FALSE,15
2001,1516,3476052,1296654381.0739996,158386216926,6066957030524.273,0.10268702365821215,FALSE,15
2001,1520,117134,143296412.39600003,158386216926,6066957030524.273,0.03131130654766958,FALSE,15
2001,1521,4378352,96321397.75400002,158386216926,6066957030524.273,1.741171023798852,TRUE,15
